,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
71,IRIDIUM 33 DEB,-38.956213774454795,73.77928878532406,722230.1756522396,7100367.1756522395
72,IRIDIUM 33 DEB,47.36683343257312,48.83767298547881,775340.6661597224,7153477.666159722
73,IRIDIUM 33 DEB,73.99804380492789,-120.83432151644732,685374.7819948578,7063511.781994858
74,IRIDIUM 33 DEB,-78.31773875369456,-178.884522122575,780405.0285873088,7158542.028587309
75,IRIDIUM 33 DEB,2.3424602688395377,30.765192007482437,708254.8212174748,7086391.8212174745
76,IRIDIUM 33 DEB,29.237377297720393,-108.39295940438524,594222.4738581389,6972359.473858139
77,IRIDIUM 33 DEB,-24.64335972911009,5.88910982802594,716334.7354295776,7094471.7354295775
78,IRIDIUM 33 DEB,-52.256185218586666,-17.009959658375305,675844.3720781456,7053981.372078146
79,IRIDIUM 33 DEB,48.000903690041035,147.40933861930867,519473.2933641388,6897610.293364139
80,IRIDIUM 33 DEB,3.717181047440535,-149.69621673770126,730738.7332600588,7108875.733260059
81,IRIDIUM 33 DEB,-6.872677452805765,59.460870863210225,786208.4835860165,7164345.483586016
82,IRIDIUM 33 DEB,62.828743345566664,39.05552212076471,676495.6098566089,7054632.609856609
83,IRIDIUM 33 DEB,-85.83414859640631,177.12108150841257,665004.5645075897,7043141.56450759
84,IRIDIUM 33 DEB,-71.81342634742829,-38.92927421936207,951749.1659123807,7329886.16591238
85,IRIDIUM 33 DEB,82.74518923136165,1.2911742909600756,759803.0071098948,7137940.007109894
86,IRIDIUM 33 DEB,-35.13273578655654,-139.52012219525358,686059.362667508,7064196.362667508
87,IRIDIUM 33 DEB,77.25692293222917,23.492316260021298,724693.841310697,7102830.841310697
88,IRIDIUM 33 DEB,-42.544312988283565,-158.2776147658975,753191.3244302346,7131328.324430235
89,IRIDIUM 33 DEB,-66.98021190149257,166.49709701234806,750814.2929211,7128951.2929211
90,IRIDIUM 33 DEB,-56.595114103230046,-85.16513093464475,830411.6120956183,7208548.612095619
91,IRIDIUM 33 DEB,-49.4637480990405,-36.590075153648506,609113.9004926797,6987250.900492679
92,IRIDIUM 33 DEB,80.09357035342566,-99.7882151432681,741056.7939572087,7119193.793957209
93,IRIDIUM 33 DEB,31.250313476666033,135.52014766243863,685954.5683932863,7064091.568393286
94,IRIDIUM 33 DEB,48.61283915109829,92.18693707977268,729999.7145672382,7108136.714567238
95,IRIDIUM 33 DEB,-86.01727560384334,168.81275746617877,875183.323056072,7253320.323056072
96,IRIDIUM 33 DEB,86.17295021423806,-103.40360314375793,712006.6339839009,7090143.633983901
97,IRIDIUM 33 DEB,22.729356600361893,-80.95391792310714,824263.1612750051,7202400.161275005
98,IRIDIUM 33 DEB,71.11856236478488,-121.0535576973988,749706.117646649,7127843.1176466495
99,IRIDIUM 33 DEB,30.91053881824852,-21.99496658025383,618538.5841349706,6996675.584134971
100,IRIDIUM 33 DEB,-6.9337186586621895,1.7382760185547668,614555.3516357065,6992692.351635707
101,IRIDIUM 33 DEB,9.107150776262523,163.23985968812477,599784.2919112312,6977921.291911231
